project_id,task_id,task_type,planned_duration_days,actual_duration_days,delay_days,grace_period_days,penalty_per_day_inr,contractor_past_delay_rate,is_monsoon_period,material_supply_delay,preceding_task_delayed,task_sequence_index,delay_cause,violation,penalty_amount_inr,data_source
PROJ_0607,PROJ_0607_T03,guardrail_installation,25,39,14,5,10000,0.26,1,0,0,2,design_change,1,90000,synthetic
PROJ_0607,PROJ_0607_T04,bridge_deck_construction,60,60,0,7,10000,0.26,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0608,PROJ_0608_T01,sub_base_course_preparation,45,36,0,0,10000,0.56,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0608,PROJ_0608_T02,guardrail_installation,25,23,0,5,10000,0.56,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0608,PROJ_0608_T03,bituminous_macadam_laying,30,29,0,3,10000,0.56,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0609,PROJ_0609_T01,sub_base_course_preparation,45,37,0,0,10000,0.38,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0609,PROJ_0609_T02,bituminous_macadam_laying,30,25,0,3,10000,0.38,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0609,PROJ_0609_T03,road_marking_and_signage_installation,15,15,0,0,10000,0.38,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0610,PROJ_0610_T01,bridge_deck_construction,60,60,0,7,10000,0.33,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0610,PROJ_0610_T02,road_marking_and_signage_installation,15,15,0,0,10000,0.33,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0610,PROJ_0610_T03,guardrail_installation,25,38,13,5,10000,0.33,0,1,0,2,material_shortage,1,80000,synthetic
PROJ_0610,PROJ_0610_T04,bituminous_macadam_laying,30,44,14,3,10000,0.33,1,0,1,3,equipment_breakdown,1,110000,synthetic
PROJ_0610,PROJ_0610_T05,site_clearance_and_excavation,20,20,0,0,10000,0.33,1,0,1,4,on_schedule,0,0,synthetic
PROJ_0610,PROJ_0610_T06,sub_base_course_preparation,45,39,0,0,10000,0.33,1,0,0,5,on_schedule,0,0,synthetic
PROJ_0611,PROJ_0611_T01,road_marking_and_signage_installation,15,24,9,0,10000,0.19,0,1,0,0,material_shortage,1,90000,synthetic
PROJ_0611,PROJ_0611_T02,bridge_deck_construction,60,49,0,7,10000,0.19,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0611,PROJ_0611_T03,guardrail_installation,25,21,0,5,10000,0.19,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0611,PROJ_0611_T04,bituminous_macadam_laying,30,36,6,3,10000,0.19,1,0,0,3,design_change,1,30000,synthetic
PROJ_0612,PROJ_0612_T01,road_marking_and_signage_installation,15,15,0,0,10000,0.57,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0612,PROJ_0612_T02,guardrail_installation,25,23,0,5,10000,0.57,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0612,PROJ_0612_T03,bituminous_macadam_laying,30,29,0,3,10000,0.57,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0612,PROJ_0612_T04,site_clearance_and_excavation,20,19,0,0,10000,0.57,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0613,PROJ_0613_T01,site_clearance_and_excavation,20,27,7,0,10000,0.2,1,0,0,0,rain_monsoon,1,70000,synthetic
PROJ_0613,PROJ_0613_T02,sub_base_course_preparation,45,41,0,0,10000,0.2,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0613,PROJ_0613_T03,bituminous_macadam_laying,30,25,0,3,10000,0.2,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0613,PROJ_0613_T04,bridge_deck_construction,60,53,0,7,10000,0.2,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0613,PROJ_0613_T05,guardrail_installation,25,29,4,5,10000,0.2,0,0,0,4,subcontractor_failure,0,0,synthetic
PROJ_0613,PROJ_0613_T06,road_marking_and_signage_installation,15,28,13,0,10000,0.2,1,0,1,5,design_change,1,130000,synthetic
PROJ_0614,PROJ_0614_T01,guardrail_installation,25,25,0,5,10000,0.28,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0614,PROJ_0614_T02,bituminous_macadam_laying,30,53,23,3,10000,0.28,1,0,0,1,rain_monsoon,1,200000,synthetic
PROJ_0614,PROJ_0614_T03,site_clearance_and_excavation,20,16,0,0,10000,0.28,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0615,PROJ_0615_T01,road_marking_and_signage_installation,15,23,8,0,10000,0.12,0,1,0,0,material_shortage,1,80000,synthetic
PROJ_0615,PROJ_0615_T02,bridge_deck_construction,60,51,0,7,10000,0.12,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0615,PROJ_0615_T03,bituminous_macadam_laying,30,27,0,3,10000,0.12,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0615,PROJ_0615_T04,site_clearance_and_excavation,20,17,0,0,10000,0.12,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0615,PROJ_0615_T05,guardrail_installation,25,25,0,5,10000,0.12,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0616,PROJ_0616_T01,bituminous_macadam_laying,30,29,0,3,10000,0.54,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0616,PROJ_0616_T02,road_marking_and_signage_installation,15,14,0,0,10000,0.54,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0616,PROJ_0616_T03,bridge_deck_construction,60,62,2,7,10000,0.54,0,0,0,2,utility_shifting,0,0,synthetic
PROJ_0616,PROJ_0616_T04,sub_base_course_preparation,45,36,0,0,10000,0.54,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0616,PROJ_0616_T05,site_clearance_and_excavation,20,16,0,0,10000,0.54,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0617,PROJ_0617_T01,bituminous_macadam_laying,30,24,0,3,10000,0.18,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0617,PROJ_0617_T02,guardrail_installation,25,23,0,5,10000,0.18,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0617,PROJ_0617_T03,road_marking_and_signage_installation,15,15,0,0,10000,0.18,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0617,PROJ_0617_T04,bridge_deck_construction,60,60,0,7,10000,0.18,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0618,PROJ_0618_T01,guardrail_installation,25,25,0,5,10000,0.34,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0618,PROJ_0618_T02,road_marking_and_signage_installation,15,13,0,0,10000,0.34,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0618,PROJ_0618_T03,bridge_deck_construction,60,69,9,7,10000,0.34,0,0,0,2,equipment_breakdown,1,20000,synthetic
PROJ_0618,PROJ_0618_T04,site_clearance_and_excavation,20,16,0,0,10000,0.34,1,0,1,3,on_schedule,0,0,synthetic
PROJ_0618,PROJ_0618_T05,sub_base_course_preparation,45,52,7,0,10000,0.34,0,0,0,4,labour_dispute,1,70000,synthetic
PROJ_0619,PROJ_0619_T01,bridge_deck_construction,60,56,0,7,10000,0.19,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0619,PROJ_0619_T02,guardrail_installation,25,21,0,5,10000,0.19,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0619,PROJ_0619_T03,sub_base_course_preparation,45,38,0,0,10000,0.19,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0619,PROJ_0619_T04,site_clearance_and_excavation,20,19,0,0,10000,0.19,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0619,PROJ_0619_T05,road_marking_and_signage_installation,15,13,0,0,10000,0.19,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0620,PROJ_0620_T01,road_marking_and_signage_installation,15,23,8,0,10000,0.42,1,0,0,0,subcontractor_failure,1,80000,synthetic
PROJ_0620,PROJ_0620_T02,bridge_deck_construction,60,97,37,7,10000,0.42,1,0,1,1,design_change,1,300000,synthetic
PROJ_0620,PROJ_0620_T03,site_clearance_and_excavation,20,19,0,0,10000,0.42,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0620,PROJ_0620_T04,sub_base_course_preparation,45,37,0,0,10000,0.42,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0621,PROJ_0621_T01,road_marking_and_signage_installation,15,14,0,0,10000,0.27,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0621,PROJ_0621_T02,guardrail_installation,25,37,12,5,10000,0.27,0,0,0,1,design_change,1,70000,synthetic
PROJ_0621,PROJ_0621_T03,sub_base_course_preparation,45,38,0,0,10000,0.27,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0621,PROJ_0621_T04,bridge_deck_construction,60,90,30,7,10000,0.27,0,0,0,3,rain_monsoon,1,230000,synthetic
PROJ_0621,PROJ_0621_T05,site_clearance_and_excavation,20,18,0,0,10000,0.27,0,0,1,4,on_schedule,0,0,synthetic
PROJ_0622,PROJ_0622_T01,site_clearance_and_excavation,20,20,0,0,10000,0.25,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0622,PROJ_0622_T02,sub_base_course_preparation,45,60,15,0,10000,0.25,0,1,0,1,material_shortage,1,150000,synthetic
PROJ_0622,PROJ_0622_T03,bituminous_macadam_laying,30,26,0,3,10000,0.25,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0622,PROJ_0622_T04,guardrail_installation,25,24,0,5,10000,0.25,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0622,PROJ_0622_T05,bridge_deck_construction,60,53,0,7,10000,0.25,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0623,PROJ_0623_T01,bituminous_macadam_laying,30,50,20,3,10000,0.29,0,0,0,0,design_change,1,170000,synthetic
PROJ_0623,PROJ_0623_T02,road_marking_and_signage_installation,15,15,0,0,10000,0.29,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0623,PROJ_0623_T03,sub_base_course_preparation,45,44,0,0,10000,0.29,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0623,PROJ_0623_T04,guardrail_installation,25,23,0,5,10000,0.29,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0624,PROJ_0624_T01,guardrail_installation,25,25,0,5,10000,0.46,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0624,PROJ_0624_T02,bituminous_macadam_laying,30,50,20,3,10000,0.46,0,0,0,1,rain_monsoon,1,170000,synthetic
PROJ_0624,PROJ_0624_T03,sub_base_course_preparation,45,38,0,0,10000,0.46,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0624,PROJ_0624_T04,road_marking_and_signage_installation,15,13,0,0,10000,0.46,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0625,PROJ_0625_T01,bridge_deck_construction,60,49,0,7,10000,0.49,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0625,PROJ_0625_T02,site_clearance_and_excavation,20,18,0,0,10000,0.49,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0625,PROJ_0625_T03,sub_base_course_preparation,45,37,0,0,10000,0.49,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0625,PROJ_0625_T04,guardrail_installation,25,30,5,5,10000,0.49,1,0,0,3,land_acquisition,0,0,synthetic
PROJ_0625,PROJ_0625_T05,bituminous_macadam_laying,30,34,4,3,10000,0.49,0,0,1,4,land_acquisition,1,10000,synthetic
PROJ_0625,PROJ_0625_T06,road_marking_and_signage_installation,15,15,0,0,10000,0.49,0,0,1,5,on_schedule,0,0,synthetic
PROJ_0626,PROJ_0626_T01,bituminous_macadam_laying,30,24,0,3,10000,0.25,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0626,PROJ_0626_T02,sub_base_course_preparation,45,40,0,0,10000,0.25,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0626,PROJ_0626_T03,site_clearance_and_excavation,20,19,0,0,10000,0.25,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0626,PROJ_0626_T04,bridge_deck_construction,60,59,0,7,10000,0.25,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0626,PROJ_0626_T05,guardrail_installation,25,21,0,5,10000,0.25,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0626,PROJ_0626_T06,road_marking_and_signage_installation,15,27,12,0,10000,0.25,0,0,0,5,utility_shifting,1,120000,synthetic
PROJ_0627,PROJ_0627_T01,site_clearance_and_excavation,20,18,0,0,10000,0.52,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0627,PROJ_0627_T02,bridge_deck_construction,60,53,0,7,10000,0.52,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0627,PROJ_0627_T03,bituminous_macadam_laying,30,26,0,3,10000,0.52,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0627,PROJ_0627_T04,guardrail_installation,25,29,4,5,10000,0.52,0,0,0,3,subcontractor_failure,0,0,synthetic
PROJ_0627,PROJ_0627_T05,sub_base_course_preparation,45,39,0,0,10000,0.52,1,0,1,4,on_schedule,0,0,synthetic
PROJ_0627,PROJ_0627_T06,road_marking_and_signage_installation,15,12,0,0,10000,0.52,1,0,0,5,on_schedule,0,0,synthetic
PROJ_0628,PROJ_0628_T01,bridge_deck_construction,60,49,0,7,10000,0.4,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0628,PROJ_0628_T02,site_clearance_and_excavation,20,20,0,0,10000,0.4,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0628,PROJ_0628_T03,bituminous_macadam_laying,30,29,0,3,10000,0.4,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0628,PROJ_0628_T04,guardrail_installation,25,23,0,5,10000,0.4,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0628,PROJ_0628_T05,sub_base_course_preparation,45,44,0,0,10000,0.4,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0628,PROJ_0628_T06,road_marking_and_signage_installation,15,15,0,0,10000,0.4,0,0,0,5,on_schedule,0,0,synthetic
PROJ_0629,PROJ_0629_T01,bituminous_macadam_laying,30,30,0,3,10000,0.38,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0629,PROJ_0629_T02,guardrail_installation,25,22,0,5,10000,0.38,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0629,PROJ_0629_T03,bridge_deck_construction,60,53,0,7,10000,0.38,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0629,PROJ_0629_T04,road_marking_and_signage_installation,15,13,0,0,10000,0.38,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0630,PROJ_0630_T01,guardrail_installation,25,22,0,5,10000,0.49,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0630,PROJ_0630_T02,site_clearance_and_excavation,20,16,0,0,10000,0.49,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0630,PROJ_0630_T03,bridge_deck_construction,60,56,0,7,10000,0.49,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0630,PROJ_0630_T04,bituminous_macadam_laying,30,26,0,3,10000,0.49,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0630,PROJ_0630_T05,sub_base_course_preparation,45,37,0,0,10000,0.49,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0630,PROJ_0630_T06,road_marking_and_signage_installation,15,23,8,0,10000,0.49,1,0,0,5,equipment_breakdown,1,80000,synthetic
PROJ_0631,PROJ_0631_T01,bridge_deck_construction,60,53,0,7,10000,0.23,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0631,PROJ_0631_T02,site_clearance_and_excavation,20,18,0,0,10000,0.23,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0631,PROJ_0631_T03,guardrail_installation,25,44,19,5,10000,0.23,1,0,0,2,land_acquisition,1,140000,synthetic
PROJ_0631,PROJ_0631_T04,road_marking_and_signage_installation,15,13,0,0,10000,0.23,1,0,1,3,on_schedule,0,0,synthetic
PROJ_0632,PROJ_0632_T01,bituminous_macadam_laying,30,25,0,3,10000,0.2,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0632,PROJ_0632_T02,sub_base_course_preparation,45,42,0,0,10000,0.2,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0632,PROJ_0632_T03,site_clearance_and_excavation,20,16,0,0,10000,0.2,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0633,PROJ_0633_T01,road_marking_and_signage_installation,15,13,0,0,10000,0.26,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0633,PROJ_0633_T02,site_clearance_and_excavation,20,28,8,0,10000,0.26,0,0,0,1,labour_dispute,1,80000,synthetic
PROJ_0633,PROJ_0633_T03,bituminous_macadam_laying,30,27,0,3,10000,0.26,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0634,PROJ_0634_T01,road_marking_and_signage_installation,15,13,0,0,10000,0.11,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0634,PROJ_0634_T02,bituminous_macadam_laying,30,47,17,3,10000,0.11,1,0,0,1,design_change,1,140000,synthetic
PROJ_0634,PROJ_0634_T03,site_clearance_and_excavation,20,18,0,0,10000,0.11,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0634,PROJ_0634_T04,bridge_deck_construction,60,53,0,7,10000,0.11,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0635,PROJ_0635_T01,bituminous_macadam_laying,30,28,0,3,10000,0.37,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0635,PROJ_0635_T02,road_marking_and_signage_installation,15,28,13,0,10000,0.37,1,0,0,1,subcontractor_failure,1,130000,synthetic
PROJ_0635,PROJ_0635_T03,guardrail_installation,25,45,20,5,10000,0.37,1,0,1,2,labour_dispute,1,150000,synthetic
PROJ_0635,PROJ_0635_T04,site_clearance_and_excavation,20,20,0,0,10000,0.37,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0635,PROJ_0635_T05,bridge_deck_construction,60,57,0,7,10000,0.37,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0636,PROJ_0636_T01,site_clearance_and_excavation,20,20,0,0,10000,0.41,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0636,PROJ_0636_T02,sub_base_course_preparation,45,43,0,0,10000,0.41,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0636,PROJ_0636_T03,bridge_deck_construction,60,83,23,7,10000,0.41,1,0,0,2,rain_monsoon,1,160000,synthetic
PROJ_0636,PROJ_0636_T04,bituminous_macadam_laying,30,29,0,3,10000,0.41,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0636,PROJ_0636_T05,guardrail_installation,25,23,0,5,10000,0.41,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0636,PROJ_0636_T06,road_marking_and_signage_installation,15,13,0,0,10000,0.41,1,0,0,5,on_schedule,0,0,synthetic
PROJ_0637,PROJ_0637_T01,guardrail_installation,25,42,17,5,10000,0.43,0,0,0,0,design_change,1,120000,synthetic
PROJ_0637,PROJ_0637_T02,sub_base_course_preparation,45,45,0,0,10000,0.43,1,0,1,1,on_schedule,0,0,synthetic
PROJ_0637,PROJ_0637_T03,bridge_deck_construction,60,57,0,7,10000,0.43,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0637,PROJ_0637_T04,road_marking_and_signage_installation,15,14,0,0,10000,0.43,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0638,PROJ_0638_T01,sub_base_course_preparation,45,39,0,0,10000,0.41,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0638,PROJ_0638_T02,site_clearance_and_excavation,20,16,0,0,10000,0.41,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0638,PROJ_0638_T03,road_marking_and_signage_installation,15,14,0,0,10000,0.41,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0639,PROJ_0639_T01,sub_base_course_preparation,45,43,0,0,10000,0.57,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0639,PROJ_0639_T02,site_clearance_and_excavation,20,17,0,0,10000,0.57,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0639,PROJ_0639_T03,bridge_deck_construction,60,72,12,7,10000,0.57,1,0,0,2,design_change,1,50000,synthetic
PROJ_0640,PROJ_0640_T01,guardrail_installation,25,20,0,5,10000,0.15,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0640,PROJ_0640_T02,site_clearance_and_excavation,20,22,2,0,10000,0.15,1,1,0,1,material_shortage,1,20000,synthetic
PROJ_0640,PROJ_0640_T03,road_marking_and_signage_installation,15,16,1,0,10000,0.15,0,1,1,2,material_shortage,1,10000,synthetic
PROJ_0640,PROJ_0640_T04,bituminous_macadam_laying,30,26,0,3,10000,0.15,0,0,1,3,on_schedule,0,0,synthetic
PROJ_0640,PROJ_0640_T05,sub_base_course_preparation,45,45,0,0,10000,0.15,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0640,PROJ_0640_T06,bridge_deck_construction,60,50,0,7,10000,0.15,0,0,0,5,on_schedule,0,0,synthetic
PROJ_0641,PROJ_0641_T01,road_marking_and_signage_installation,15,15,0,0,10000,0.19,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0641,PROJ_0641_T02,guardrail_installation,25,23,0,5,10000,0.19,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0641,PROJ_0641_T03,bituminous_macadam_laying,30,28,0,3,10000,0.19,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0641,PROJ_0641_T04,sub_base_course_preparation,45,40,0,0,10000,0.19,1,0,0,3,on_schedule,0,0,synthetic
PROJ_0641,PROJ_0641_T05,site_clearance_and_excavation,20,26,6,0,10000,0.19,0,0,0,4,equipment_breakdown,1,60000,synthetic
PROJ_0641,PROJ_0641_T06,bridge_deck_construction,60,57,0,7,10000,0.19,0,0,1,5,on_schedule,0,0,synthetic
PROJ_0642,PROJ_0642_T01,bridge_deck_construction,60,49,0,7,10000,0.57,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0642,PROJ_0642_T02,sub_base_course_preparation,45,55,10,0,10000,0.57,1,0,0,1,labour_dispute,1,100000,synthetic
PROJ_0642,PROJ_0642_T03,site_clearance_and_excavation,20,33,13,0,10000,0.57,1,1,1,2,material_shortage,1,130000,synthetic
PROJ_0642,PROJ_0642_T04,road_marking_and_signage_installation,15,23,8,0,10000,0.57,0,0,1,3,rain_monsoon,1,80000,synthetic
PROJ_0642,PROJ_0642_T05,bituminous_macadam_laying,30,26,0,3,10000,0.57,1,0,1,4,on_schedule,0,0,synthetic
PROJ_0643,PROJ_0643_T01,road_marking_and_signage_installation,15,15,0,0,10000,0.24,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0643,PROJ_0643_T02,site_clearance_and_excavation,20,16,0,0,10000,0.24,1,0,0,1,on_schedule,0,0,synthetic
PROJ_0643,PROJ_0643_T03,bridge_deck_construction,60,67,7,7,10000,0.24,1,0,0,2,utility_shifting,0,0,synthetic
PROJ_0643,PROJ_0643_T04,sub_base_course_preparation,45,40,0,0,10000,0.24,1,0,1,3,on_schedule,0,0,synthetic
PROJ_0644,PROJ_0644_T01,bridge_deck_construction,60,57,0,7,10000,0.49,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0644,PROJ_0644_T02,bituminous_macadam_laying,30,29,0,3,10000,0.49,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0644,PROJ_0644_T03,sub_base_course_preparation,45,36,0,0,10000,0.49,1,0,0,2,on_schedule,0,0,synthetic
PROJ_0644,PROJ_0644_T04,site_clearance_and_excavation,20,18,0,0,10000,0.49,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0644,PROJ_0644_T05,guardrail_installation,25,25,0,5,10000,0.49,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0645,PROJ_0645_T01,bridge_deck_construction,60,50,0,7,10000,0.35,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0645,PROJ_0645_T02,bituminous_macadam_laying,30,24,0,3,10000,0.35,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0645,PROJ_0645_T03,road_marking_and_signage_installation,15,12,0,0,10000,0.35,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0645,PROJ_0645_T04,sub_base_course_preparation,45,39,0,0,10000,0.35,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0646,PROJ_0646_T01,road_marking_and_signage_installation,15,15,0,0,10000,0.1,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0646,PROJ_0646_T02,guardrail_installation,25,45,20,5,10000,0.1,1,0,0,1,labour_dispute,1,150000,synthetic
PROJ_0646,PROJ_0646_T03,bridge_deck_construction,60,54,0,7,10000,0.1,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0646,PROJ_0646_T04,site_clearance_and_excavation,20,29,9,0,10000,0.1,0,0,0,3,design_change,1,90000,synthetic
PROJ_0646,PROJ_0646_T05,bituminous_macadam_laying,30,27,0,3,10000,0.1,1,0,1,4,on_schedule,0,0,synthetic
PROJ_0647,PROJ_0647_T01,road_marking_and_signage_installation,15,15,0,0,10000,0.52,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0647,PROJ_0647_T02,site_clearance_and_excavation,20,19,0,0,10000,0.52,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0647,PROJ_0647_T03,guardrail_installation,25,21,0,5,10000,0.52,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0647,PROJ_0647_T04,sub_base_course_preparation,45,37,0,0,10000,0.52,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0647,PROJ_0647_T05,bituminous_macadam_laying,30,27,0,3,10000,0.52,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0648,PROJ_0648_T01,road_marking_and_signage_installation,15,14,0,0,10000,0.37,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0648,PROJ_0648_T02,guardrail_installation,25,29,4,5,10000,0.37,0,0,0,1,design_change,0,0,synthetic
PROJ_0648,PROJ_0648_T03,site_clearance_and_excavation,20,20,0,0,10000,0.37,1,0,1,2,on_schedule,0,0,synthetic
PROJ_0648,PROJ_0648_T04,bridge_deck_construction,60,94,34,7,10000,0.37,1,1,0,3,material_shortage,1,270000,synthetic
PROJ_0649,PROJ_0649_T01,road_marking_and_signage_installation,15,14,0,0,10000,0.15,1,0,0,0,on_schedule,0,0,synthetic
PROJ_0649,PROJ_0649_T02,bituminous_macadam_laying,30,27,0,3,10000,0.15,0,0,0,1,on_schedule,0,0,synthetic
PROJ_0649,PROJ_0649_T03,site_clearance_and_excavation,20,20,0,0,10000,0.15,0,0,0,2,on_schedule,0,0,synthetic
PROJ_0649,PROJ_0649_T04,sub_base_course_preparation,45,41,0,0,10000,0.15,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0649,PROJ_0649_T05,guardrail_installation,25,21,0,5,10000,0.15,1,0,0,4,on_schedule,0,0,synthetic
PROJ_0649,PROJ_0649_T06,bridge_deck_construction,60,52,0,7,10000,0.15,0,0,0,5,on_schedule,0,0,synthetic
PROJ_0650,PROJ_0650_T01,bridge_deck_construction,60,56,0,7,10000,0.33,0,0,0,0,on_schedule,0,0,synthetic
PROJ_0650,PROJ_0650_T02,bituminous_macadam_laying,30,51,21,3,10000,0.33,1,0,0,1,labour_dispute,1,180000,synthetic
PROJ_0650,PROJ_0650_T03,site_clearance_and_excavation,20,19,0,0,10000,0.33,0,0,1,2,on_schedule,0,0,synthetic
PROJ_0650,PROJ_0650_T04,road_marking_and_signage_installation,15,12,0,0,10000,0.33,0,0,0,3,on_schedule,0,0,synthetic
PROJ_0650,PROJ_0650_T05,sub_base_course_preparation,45,40,0,0,10000,0.33,0,0,0,4,on_schedule,0,0,synthetic
PROJ_0651,PROJ_0651_T01,guardrail_installation,25,42,17,5,10000,0.37,0,1,0,0,material_shortage,1,120000,synthetic
PROJ_0651,PROJ_0651_T02,bituminous_macadam_laying,30,26,0,3,10000,0.37,1,0,1,1,on_schedule,0,0,synthetic
